"Week Ending","Federal Provider Number","Provider Name","Provider Address","Provider City","Provider State","Provider Zip Code","Provider Phone Number","County","Submitted Data","Passed Quality Assurance Check","Residents Weekly Confirmed COVID-19","Residents Total Confirmed COVID-19","Residents Weekly All Deaths","Residents Total All Deaths","Residents Weekly COVID-19 Deaths","Residents Total COVID-19 Deaths","Number of All Beds","Total Number of Occupied Beds","Residents Hospitalizations with Confirmed COVID-19","Residents Hospitalizations with Confirmed COVID-19 and Up to Date with Vaccines","Staff Weekly Confirmed COVID-19","Staff Total Confirmed COVID-19","Weekly Resident Confirmed COVID-19 Cases Per 1,000 Residents","Weekly Resident COVID-19 Deaths Per 1,000 Residents","Total Resident Confirmed COVID-19 Cases Per 1,000 Residents","Total Resident COVID-19 Deaths Per 1,000 Residents","Number of Residents who are Up to Date on COVID-19 Vaccinations, 14 Days or More Before Positive Test","Number of Residents Staying in this Facility for At Least 1 Day This Week","Number of All Healthcare Personnel Eligible to Work in this Facility for At Least 1 Day This Week","Number of Residents Staying in this Facility for At Least 1 Day This Week Up to Date with COVID-19 Vaccines","Recent Percentage of Current Residents Up to Date with COVID-19 Vaccines","Percentage of Current Residents Up to Date with COVID-19 Vaccines","Number of Healthcare Personnel Eligible to Work in this Facility for At Least 1 Day This Week Up to Date with COVID-19 Vaccines","Recent Percentage of Current Healthcare Personnel Up to Date with COVID-19 Vaccines","Percentage of Current Healthcare Personnel Up to Date with COVID-19 Vaccines"
"06/18/23","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",0,265,0,341,0,13,222,196,0,0,0,370,0,0,1352.04,66.33,0,217,387,78,,35.945,16,,4.134
"06/25/23","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",0,265,0,341,0,13,222,186,0,0,0,370,0,0,1424.73,69.89,0,208,374,74,,35.577,15,,4.011
"07/02/23","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",0,265,1,342,0,13,222,188,0,0,0,370,0,0,1409.57,69.15,0,209,388,73,,34.928,18,,4.639
"07/09/23","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",0,265,2,344,0,13,222,188,0,0,0,370,0,0,1409.57,69.15,0,211,387,74,,35.071,18,,4.651
"07/16/23","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",0,265,2,346,0,13,222,193,0,0,0,370,0,0,1373.06,67.36,0,220,391,77,,35,18,,4.604
"07/23/23","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",0,265,1,347,0,13,222,186,0,0,0,370,0,0,1424.73,69.89,0,215,393,85,,39.535,18,,4.58
"07/30/23","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",0,265,4,351,0,13,222,185,0,0,0,370,0,0,1432.43,70.27,0,213,391,86,,40.376,18,,4.604
"08/06/23","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",0,265,2,353,0,13,222,184,0,0,0,370,0,0,1440.22,70.65,0,211,387,86,,40.758,16,,4.134
"08/13/23","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",1,266,3,356,0,13,222,184,0,0,7,377,5.43,0,1445.65,70.65,0,203,388,85,,41.872,17,,4.381
"08/20/23","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",0,266,2,358,0,13,222,187,0,0,0,377,0,0,1422.46,69.52,0,207,388,83,,40.097,16,,4.124
"08/27/23","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",0,266,2,360,0,13,222,176,0,0,2,379,0,0,1511.36,73.86,0,199,389,81,,40.704,16,,4.113
"09/03/23","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",0,266,2,362,0,13,222,174,0,0,6,385,0,0,1528.74,74.71,0,212,384,80,,37.736,16,,4.167
"09/10/23","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",3,269,1,363,0,13,222,183,0,0,2,387,16.39,0,1469.95,71.04,1,219,391,82,,37.443,16,,4.092
"09/17/23","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",0,269,1,364,0,13,222,189,0,0,3,390,0,0,1423.28,68.78,0,220,391,83,,37.727,16,,4.092
"09/24/23","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",0,269,2,366,0,13,222,188,0,0,3,393,0,0,1430.85,69.15,0,224,393,81,,36.161,16,,4.071
"10/01/23","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",1,270,1,367,0,13,222,188,0,0,1,394,5.32,0,1436.17,69.15,1,222,408,0,,0,0,,0
"10/08/23","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",0,270,1,368,0,13,222,182,0,0,2,396,0,0,1483.52,71.43,0,225,409,1,,0.444,0,,0
"10/15/23","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",0,270,2,370,0,13,222,192,0,0,2,398,0,0,1406.25,67.71,0,222,408,1,,0.45,0,,0
"10/22/23","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",1,271,1,371,0,13,222,188,1,0,3,401,5.32,0,1441.49,69.15,0,220,405,1,,0.455,0,,0
"10/29/23","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",0,271,5,376,0,13,222,183,0,0,1,402,0,0,1480.87,71.04,0,216,406,10,,4.63,0,,0
"11/05/23","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",5,276,2,378,0,13,222,183,0,0,2,404,27.32,0,1508.2,71.04,0,214,413,10,,4.673,0,,0
"11/12/23","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",0,276,0,378,0,13,222,181,0,0,3,407,0,0,1524.86,71.82,0,210,411,11,,5.238,0,,0
"11/19/23","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",0,276,1,379,0,13,222,181,0,0,0,407,0,0,1524.86,71.82,0,219,409,12,,5.479,0,,0
"11/26/23","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",4,280,0,379,0,13,222,187,0,0,10,417,21.39,0,1497.33,69.52,0,220,403,12,,5.455,0,,0
"12/03/23","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",21,301,2,381,0,13,222,190,0,0,11,428,110.53,0,1584.21,68.42,2,225,400,27,,12,0,,0
"12/10/23","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",19,320,1,382,0,13,222,186,1,0,6,434,102.15,0,1720.43,69.89,0,223,404,30,,13.453,0,,0
"12/17/23","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",5,325,5,387,0,13,222,184,2,0,3,437,27.17,0,1766.3,70.65,0,223,414,28,,12.556,0,,0
"12/24/23","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",1,326,0,387,0,13,222,191,0,0,8,445,5.24,0,1706.81,68.06,0,221,414,42,,19.005,0,,0
"12/31/23","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",0,326,1,388,0,13,222,184,0,0,0,445,0,0,1771.74,70.65,0,216,413,42,,19.444,0,,0
"01/07/24","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",1,327,1,389,0,13,222,187,0,0,2,447,5.35,0,1748.66,69.52,0,219,414,41,,18.721,0,,0
"01/14/24","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",0,327,1,390,0,13,222,190,0,0,5,452,0,0,1721.05,68.42,0,219,416,42,,19.178,0,,0
"01/21/24","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",0,327,1,391,0,13,222,193,0,0,3,455,0,0,1694.3,67.36,0,219,417,43,,19.635,0,,0
"01/28/24","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",0,327,4,395,0,13,222,194,0,0,0,455,0,0,1685.57,67.01,0,231,426,44,,19.048,1,,0.235
"02/04/24","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",0,327,1,396,0,13,222,196,0,0,0,455,0,0,1668.37,66.33,0,223,420,43,,19.283,0,,0
"02/11/24","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",0,327,3,399,0,13,222,192,0,0,0,455,0,0,1703.13,67.71,0,224,446,64,,28.571,0,,0
"02/18/24","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",0,327,2,401,0,13,222,187,0,0,1,456,0,0,1748.66,69.52,0,217,436,63,,29.032,0,,0
"02/25/24","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",2,329,0,401,0,13,222,183,0,0,2,458,10.93,0,1797.81,71.04,0,213,438,64,,30.047,0,,0
"03/03/24","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",0,329,4,405,0,13,222,183,0,0,1,459,0,0,1797.81,71.04,0,220,456,65,,29.545,2,,0.439
"03/10/24","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",0,329,1,406,0,13,222,192,0,0,0,459,0,0,1713.54,67.71,0,200,451,59,,29.5,0,,0
"03/17/24","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",1,330,1,407,0,13,222,194,1,0,0,459,5.15,0,1701.03,67.01,0,221,457,75,,33.937,0,,0
"03/24/24","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",0,330,2,409,0,13,222,186,0,0,1,460,0,0,1774.19,69.89,0,214,457,76,,35.514,0,,0
"03/31/24","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",0,330,1,410,0,13,222,189,0,0,0,460,0,0,1746.03,68.78,0,211,456,77,,36.493,0,,0
"04/07/24","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",0,330,2,412,0,13,222,173,0,0,0,460,0,0,1907.51,75.14,0,210,456,49,,23.333,0,,0
"04/14/24","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",0,330,2,414,0,13,222,185,0,0,0,460,0,0,1783.78,70.27,0,214,459,50,,23.364,0,,0
"04/21/24","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",0,330,2,416,0,13,222,185,0,0,0,460,0,0,1783.78,70.27,0,197,447,27,,13.706,0,,0
"04/28/24","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",0,330,1,417,0,13,222,181,0,0,0,460,0,0,1823.2,71.82,0,215,477,37,,17.209,0,,0
"05/05/24","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",0,330,1,418,0,13,222,184,0,0,0,460,0,0,1793.48,70.65,0,216,484,37,,17.13,0,,0
"05/12/24","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",0,330,0,418,0,13,222,184,0,0,0,460,0,0,1793.48,70.65,0,213,487,35,,16.432,0,,0
"05/19/24","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",0,330,4,422,0,13,222,183,0,0,0,460,0,0,1803.28,71.04,0,216,490,37,,17.13,1,,0.204
"05/26/24","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",0,330,6,428,0,13,222,182,0,0,0,460,0,0,1813.19,71.43,0,211,500,36,,17.062,1,,0.2
"06/02/24","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",0,330,2,430,0,13,222,177,0,0,0,460,0,0,1864.41,73.45,0,206,499,36,,17.476,1,,0.2
"06/09/24","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",0,330,2,432,0,13,222,177,0,0,0,460,0,0,1864.41,73.45,0,203,515,36,,17.734,1,,0.194
"06/16/24","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",0,330,5,437,0,13,222,177,0,0,0,460,0,0,1864.41,73.45,0,210,505,38,,18.095,1,,0.198
"06/23/24","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",0,330,1,438,0,13,222,186,0,0,0,460,0,0,1774.19,69.89,0,215,508,38,,17.674,1,,0.197
"06/30/24","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",0,330,3,441,0,13,222,186,0,0,0,460,0,0,1774.19,69.89,0,210,509,37,,17.619,1,,0.196
"07/07/24","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",0,330,2,443,0,13,222,179,0,0,0,460,0,0,1843.58,72.63,0,221,507,36,,16.29,1,,0.197
"07/14/24","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",0,330,0,443,0,13,222,184,0,0,1,461,0,0,1793.48,70.65,0,202,511,25,,12.376,1,,0.196
"07/21/24","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",2,332,4,447,0,13,222,181,0,0,8,469,11.05,0,1834.25,71.82,0,207,511,33,,15.942,1,,0.196
"07/28/24","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",1,333,2,449,0,13,222,181,0,0,3,472,5.52,0,1839.78,71.82,0,210,511,33,,15.714,1,,0.196
"08/04/24","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",3,336,3,452,0,13,222,183,0,0,2,474,16.39,0,1836.07,71.04,0,222,522,34,,15.315,1,,0.192
"08/11/24","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",0,336,3,455,0,13,222,179,0,0,1,475,0,0,1877.09,72.63,0,229,523,33,,14.41,1,,0.191
"08/18/24","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",0,336,1,456,0,13,222,186,0,0,2,477,0,0,1806.45,69.89,0,233,523,34,,14.592,1,,0.191
"08/25/24","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",0,336,2,458,0,13,222,186,0,0,1,478,0,0,1806.45,69.89,0,217,528,34,,15.668,1,,0.189
"09/01/24","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",2,338,3,461,0,13,222,189,0,0,3,481,10.58,0,1788.36,68.78,0,216,528,32,,14.815,1,,0.189
"09/08/24","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",0,338,1,462,0,13,222,190,0,0,1,482,0,0,1778.95,68.42,0,222,536,32,,14.414,1,,0.187
"09/15/24","015031","MITCHELL-HOLLINGSWORTH NURSING & REHABILITATION","805 FLAGG CIRCLE","FLORENCE","AL","35631","2567405400","Lauderdale","Y","Y",0,338,2,464,0,13,222,195,0,0,0,482,0,0,1733.33,66.67,0,227,543,32,14.097,14.097,1,0.184,0.184
"05/24/20","015032","DIVERSICARE OF FOLEY","1701 NORTH ALSTON STREET","FOLEY","AL","36535","2519432781","Baldwin","Y","Y",0,0,0,0,0,0,154,118,0,0,0,0,0,0,0,0,,,,,,,,,
"05/31/20","015032","DIVERSICARE OF FOLEY","1701 NORTH ALSTON STREET","FOLEY","AL","36535","2519432781","Baldwin","Y","Y",0,0,0,0,0,0,154,121,0,0,0,0,0,0,0,0,,,,,,,,,
"06/07/20","015032","DIVERSICARE OF FOLEY","1701 NORTH ALSTON STREET","FOLEY","AL","36535","2519432781","Baldwin","Y","Y",0,0,0,0,0,0,154,122,0,0,0,0,0,0,0,0,,,,,,,,,
"06/14/20","015032","DIVERSICARE OF FOLEY","1701 NORTH ALSTON STREET","FOLEY","AL","36535","2519432781","Baldwin","Y","Y",0,0,0,0,0,0,154,118,0,0,0,0,0,0,0,0,,,,,,,,,
"06/21/20","015032","DIVERSICARE OF FOLEY","1701 NORTH ALSTON STREET","FOLEY","AL","36535","2519432781","Baldwin","Y","Y",0,0,0,0,0,0,154,127,0,0,1,1,0,0,0,0,,,,,,,,,
"06/28/20","015032","DIVERSICARE OF FOLEY","1701 NORTH ALSTON STREET","FOLEY","AL","36535","2519432781","Baldwin","Y","Y",0,0,0,0,0,0,154,129,0,0,2,3,0,0,0,0,,,,,,,,,
"07/05/20","015032","DIVERSICARE OF FOLEY","1701 NORTH ALSTON STREET","FOLEY","AL","36535","2519432781","Baldwin","Y","Y",0,0,0,0,0,0,154,123,0,0,1,4,0,0,0,0,,,,,,,,,
"07/12/20","015032","DIVERSICARE OF FOLEY","1701 NORTH ALSTON STREET","FOLEY","AL","36535","2519432781","Baldwin","Y","Y",0,0,0,0,0,0,154,126,0,0,2,6,0,0,0,0,,,,,,,,,
"07/19/20","015032","DIVERSICARE OF FOLEY","1701 NORTH ALSTON STREET","FOLEY","AL","36535","2519432781","Baldwin","Y","Y",11,11,0,0,0,0,154,114,0,0,3,9,96.49,0,96.49,0,,,,,,,,,
"07/26/20","015032","DIVERSICARE OF FOLEY","1701 NORTH ALSTON STREET","FOLEY","AL","36535","2519432781","Baldwin","Y","Y",7,18,1,1,0,0,154,102,0,0,9,18,68.63,0,176.47,0,,,,,,,,,
"08/02/20","015032","DIVERSICARE OF FOLEY","1701 NORTH ALSTON STREET","FOLEY","AL","36535","2519432781","Baldwin","Y","Y",17,35,0,1,0,0,154,100,0,0,14,32,170,0,350,0,,,,,,,,,
"08/09/20","015032","DIVERSICARE OF FOLEY","1701 NORTH ALSTON STREET","FOLEY","AL","36535","2519432781","Baldwin","Y","Y",7,42,0,1,0,0,154,97,0,0,5,37,72.16,0,432.99,0,,,,,,,,,
"08/16/20","015032","DIVERSICARE OF FOLEY","1701 NORTH ALSTON STREET","FOLEY","AL","36535","2519432781","Baldwin","Y","Y",10,52,0,1,0,0,154,92,0,0,37,74,108.7,0,565.22,0,,,,,,,,,
"08/23/20","015032","DIVERSICARE OF FOLEY","1701 NORTH ALSTON STREET","FOLEY","AL","36535","2519432781","Baldwin","Y","Y",1,53,6,7,4,4,154,90,0,0,0,74,11.11,44.44,588.89,44.44,,,,,,,,,
"08/30/20","015032","DIVERSICARE OF FOLEY","1701 NORTH ALSTON STREET","FOLEY","AL","36535","2519432781","Baldwin","Y","Y",1,54,4,11,4,8,154,85,0,0,2,76,11.76,47.06,635.29,94.12,,,,,,,,,
"09/06/20","015032","DIVERSICARE OF FOLEY","1701 NORTH ALSTON STREET","FOLEY","AL","36535","2519432781","Baldwin","Y","Y",0,54,0,11,0,8,154,85,0,0,0,76,0,0,635.29,94.12,,,,,,,,,
"09/13/20","015032","DIVERSICARE OF FOLEY","1701 NORTH ALSTON STREET","FOLEY","AL","36535","2519432781","Baldwin","Y","Y",0,54,0,11,0,8,154,86,0,0,0,76,0,0,627.91,93.02,,,,,,,,,
"09/20/20","015032","DIVERSICARE OF FOLEY","1701 NORTH ALSTON STREET","FOLEY","AL","36535","2519432781","Baldwin","Y","Y",0,54,0,11,0,8,154,96,0,0,0,76,0,0,562.5,83.33,,,,,,,,,
"09/27/20","015032","DIVERSICARE OF FOLEY","1701 NORTH ALSTON STREET","FOLEY","AL","36535","2519432781","Baldwin","Y","Y",0,54,0,11,0,8,154,99,0,0,0,76,0,0,545.45,80.81,,,,,,,,,
"10/04/20","015032","DIVERSICARE OF FOLEY","1701 NORTH ALSTON STREET","FOLEY","AL","36535","2519432781","Baldwin","Y","Y",0,54,0,11,0,8,154,97,0,0,0,76,0,0,556.7,82.47,,,,,,,,,
"10/11/20","015032","DIVERSICARE OF FOLEY","1701 NORTH ALSTON STREET","FOLEY","AL","36535","2519432781","Baldwin","Y","Y",0,54,0,11,0,8,154,94,0,0,0,76,0,0,574.47,85.11,,,,,,,,,
"10/18/20","015032","DIVERSICARE OF FOLEY","1701 NORTH ALSTON STREET","FOLEY","AL","36535","2519432781","Baldwin","Y","Y",0,54,0,11,0,8,154,98,0,0,0,76,0,0,551.02,81.63,,,,,,,,,
"10/25/20","015032","DIVERSICARE OF FOLEY","1701 NORTH ALSTON STREET","FOLEY","AL","36535","2519432781","Baldwin","Y","Y",0,54,0,11,0,8,154,102,0,0,0,76,0,0,529.41,78.43,,,,,,,,,
"11/01/20","015032","DIVERSICARE OF FOLEY","1701 NORTH ALSTON STREET","FOLEY","AL","36535","2519432781","Baldwin","Y","Y",0,54,0,11,0,8,154,100,0,0,0,76,0,0,540,80,,,,,,,,,
"11/08/20","015032","DIVERSICARE OF FOLEY","1701 NORTH ALSTON STREET","FOLEY","AL","36535","2519432781","Baldwin","Y","Y",0,54,0,11,0,8,154,99,0,0,0,76,0,0,545.45,80.81,,,,,,,,,
"11/15/20","015032","DIVERSICARE OF FOLEY","1701 NORTH ALSTON STREET","FOLEY","AL","36535","2519432781","Baldwin","Y","Y",0,54,0,11,0,8,154,103,0,0,0,76,0,0,524.27,77.67,,,,,,,,,
"11/22/20","015032","DIVERSICARE OF FOLEY","1701 NORTH ALSTON STREET","FOLEY","AL","36535","2519432781","Baldwin","Y","Y",0,54,0,11,0,8,154,99,0,0,0,76,0,0,545.45,80.81,,,,,,,,,
"11/29/20","015032","DIVERSICARE OF FOLEY","1701 NORTH ALSTON STREET","FOLEY","AL","36535","2519432781","Baldwin","Y","Y",0,54,0,11,0,8,154,99,0,0,1,77,0,0,545.45,80.81,,,,,,,,,
"12/06/20","015032","DIVERSICARE OF FOLEY","1701 NORTH ALSTON STREET","FOLEY","AL","36535","2519432781","Baldwin","Y","Y",2,56,0,11,0,8,154,91,0,0,4,81,21.98,0,615.38,87.91,,,,,,,,,
"12/13/20","015032","DIVERSICARE OF FOLEY","1701 NORTH ALSTON STREET","FOLEY","AL","36535","2519432781","Baldwin","Y","Y",0,56,0,11,0,8,154,97,0,0,6,87,0,0,577.32,82.47,,,,,,,,,
"12/20/20","015032","DIVERSICARE OF FOLEY","1701 NORTH ALSTON STREET","FOLEY","AL","36535","2519432781","Baldwin","Y","Y",5,61,2,13,0,8,154,95,0,0,4,91,52.63,0,642.11,84.21,,,,,,,,,
"12/27/20","015032","DIVERSICARE OF FOLEY","1701 NORTH ALSTON STREET","FOLEY","AL","36535","2519432781","Baldwin","Y","Y",10,71,0,13,0,8,154,92,0,0,1,92,108.7,0,771.74,86.96,,,,,,,,,
"01/03/21","015032","DIVERSICARE OF FOLEY","1701 NORTH ALSTON STREET","FOLEY","AL","36535","2519432781","Baldwin","Y","Y",7,78,1,14,0,8,154,93,0,0,5,97,75.27,0,838.71,86.02,,,,,,,,,
